id,instant_kl,accum_kl,train_loss,kl_loss,grad_norm,truncated,resp_len
367,0.103237,0.103237,0.103237,0.069887,0.361585,0.875000,3985.218750
368,0.103997,0.103997,0.103997,0.066531,0.419147,0.945312,4037.082031
369,0.098299,0.098299,0.098299,0.066665,0.409229,0.929688,4034.511719
370,0.098480,0.098480,0.098480,0.069219,0.356095,0.945312,4056.101562
371,0.100547,0.100547,0.100547,0.069869,0.364148,0.890625,4022.757812
372,0.098253,0.098253,0.098253,0.064765,0.380572,0.960938,4072.886719
373,0.102967,0.102967,0.102967,0.070133,0.386237,0.902344,4013.445312
374,0.098738,0.098738,0.098738,0.068347,0.359201,0.933594,4047.089844
375,0.105979,0.105979,0.105979,0.069653,0.387955,0.898438,3996.121094
376,0.102652,0.102652,0.102652,0.066301,0.403226,0.941406,4040.488281
377,0.101780,0.101780,0.101780,0.065969,0.411562,0.875000,3972.695312
378,0.108428,0.108428,0.108428,0.071659,0.380291,0.960938,4077.839844
379,0.104442,0.104442,0.104442,0.070008,0.385640,0.921875,4034.351562
380,0.111440,0.111440,0.111440,0.074696,0.397475,0.914062,4022.515625
381,0.093984,0.093984,0.093984,0.066015,0.375659,0.917969,4032.699219
382,0.109844,0.109844,0.109844,0.072204,0.410502,0.921875,3987.648438
383,0.098578,0.098578,0.098578,0.070951,0.370677,0.855469,3915.890625
384,0.106517,0.106517,0.106517,0.072203,0.402285,0.910156,4032.511719
385,0.106857,0.106857,0.106857,0.070000,0.410211,0.914062,3978.863281
386,0.100859,0.100859,0.100859,0.070053,0.369008,0.886719,3934.761719
387,0.105527,0.105527,0.105527,0.072883,0.463143,0.957031,4053.183594
388,0.102427,0.102427,0.102427,0.068922,0.566243,0.917969,3993.976562
389,0.094942,0.094942,0.094942,0.067965,0.369971,0.894531,4018.250000
390,0.096172,0.096172,0.096172,0.066034,0.372677,0.953125,4057.351562
391,0.099940,0.099940,0.099940,0.071155,0.401591,0.878906,3983.898438
392,0.098870,0.098870,0.098870,0.068051,0.364860,0.933594,4018.964844
393,0.099630,0.099630,0.099630,0.070232,0.383146,0.929688,4021.214844
394,0.101066,0.101066,0.101066,0.069611,0.395028,0.863281,3957.203125
395,0.105002,0.105002,0.105002,0.068712,0.381498,0.949219,4060.199219
396,0.099356,0.099356,0.099356,0.070898,0.383154,0.871094,3966.460938
397,0.104926,0.104926,0.104926,0.069124,0.398119,0.917969,4037.257812
398,0.097383,0.097383,0.097383,0.068860,0.406183,0.933594,4047.722656
399,0.102913,0.102913,0.102913,0.067621,0.445423,0.929688,4049.609375
400,0.098956,0.098956,0.098956,0.066082,0.392622,0.906250,3979.714844
401,0.096713,0.096713,0.096713,0.065241,0.368698,0.960938,4030.750000
402,0.099663,0.099663,0.099663,0.066481,0.418000,0.914062,4024.707031
403,0.108629,0.108629,0.108629,0.070518,0.418665,0.875000,3974.464844
404,0.098818,0.098818,0.098818,0.067986,0.381577,0.937500,4042.007812
405,0.097637,0.097637,0.097637,0.068367,0.367677,0.914062,4017.144531
406,0.101400,0.101400,0.101400,0.070696,0.385375,0.949219,4059.980469
407,0.093768,0.093768,0.093768,0.069451,0.342368,0.960938,4081.593750
408,0.101233,0.101233,0.101233,0.069703,0.374377,0.968750,4074.386719
409,0.101657,0.101657,0.101657,0.069315,0.359166,0.925781,4041.992188
410,0.099987,0.099987,0.099987,0.069699,0.370868,0.941406,4057.121094
411,0.099719,0.099719,0.099719,0.072965,0.373391,0.941406,3990.644531
412,0.100110,0.100110,0.100110,0.068963,0.371999,0.968750,4067.074219
413,0.096428,0.096428,0.096428,0.067556,0.389244,0.839844,3936.625000
414,0.096823,0.096823,0.096823,0.066827,0.386079,0.886719,3938.304688
415,0.111920,0.111920,0.111920,0.071919,0.400327,0.933594,4041.246094
416,0.106571,0.106571,0.106571,0.070560,0.403593,0.902344,4004.375000
417,0.101935,0.101935,0.101935,0.066821,0.385670,0.867188,3911.683594
418,0.103716,0.103716,0.103715,0.071693,0.690040,0.929688,4038.859375
419,0.103618,0.103618,0.103618,0.072023,0.361980,0.898438,3973.609375
420,0.102001,0.102001,0.102001,0.068391,0.386093,0.910156,3984.390625
421,0.100026,0.100026,0.100027,0.071247,0.405267,0.957031,4054.257812
422,0.097362,0.097362,0.097362,0.066698,0.401173,0.914062,4010.148438
423,0.100876,0.100876,0.100876,0.071392,0.387043,0.894531,4019.429688
424,0.097126,0.097126,0.097126,0.066664,0.518880,0.933594,4046.000000
425,0.102928,0.102928,0.102928,0.069527,0.379926,0.878906,4011.464844
426,0.101479,0.101479,0.101479,0.067523,0.376676,0.875000,4010.656250
427,0.096978,0.096978,0.096978,0.067269,0.390460,0.953125,4054.691406
428,0.104800,0.104800,0.104800,0.071607,0.400190,0.980469,4063.265625
429,0.106699,0.106699,0.106699,0.069154,0.487461,0.941406,4026.628906
430,0.098933,0.098933,0.098933,0.067645,0.368696,0.953125,4063.496094
431,0.103004,0.103004,0.103004,0.070018,0.389065,0.894531,4025.289062
432,0.105761,0.105761,0.105761,0.069655,0.437829,0.898438,3987.113281
433,0.097888,0.097888,0.097888,0.066961,0.394485,0.910156,3991.515625
434,0.106591,0.106591,0.106591,0.070271,0.388319,0.898438,3996.085938
435,0.103855,0.103855,0.103855,0.068314,0.390551,0.941406,4014.050781
436,0.096263,0.096263,0.096263,0.068202,0.369532,0.929688,4030.976562
437,0.098921,0.098921,0.098921,0.069324,0.363282,0.921875,4034.730469
438,0.104009,0.104009,0.104009,0.071476,0.373108,0.972656,4077.679688
439,0.099311,0.099311,0.099311,0.067400,0.383501,0.949219,4057.468750
440,0.099655,0.099655,0.099655,0.071445,0.362362,0.925781,4028.289062
441,0.098164,0.098164,0.098164,0.070324,0.374772,0.875000,3963.292969
442,0.099316,0.099316,0.099316,0.069887,0.387333,0.898438,3980.023438
443,0.094495,0.094495,0.094495,0.066654,0.390083,0.910156,4027.738281
444,0.103574,0.103574,0.103574,0.067542,0.465193,0.929688,4022.726562
445,0.102605,0.102605,0.102605,0.068483,0.384516,0.914062,3999.671875
446,0.098554,0.098554,0.098554,0.068529,0.365823,0.925781,4011.824219
447,0.102027,0.102027,0.102027,0.071312,0.376260,0.910156,4006.222656
448,0.102266,0.102266,0.102266,0.070957,0.376858,0.949219,4056.625000
449,0.105692,0.105692,0.105692,0.072004,0.365333,0.910156,4031.664062
450,0.100134,0.100134,0.100134,0.069210,0.391804,0.898438,4027.949219
451,0.096067,0.096067,0.096067,0.067860,0.369174,0.839844,3950.425781
452,0.100863,0.100863,0.100863,0.072016,0.382843,0.953125,4073.339844
453,0.100921,0.100921,0.100921,0.069611,0.416149,0.914062,4017.957031
454,0.098464,0.098464,0.098464,0.071050,0.381416,0.914062,3998.945312
455,0.099986,0.099986,0.099986,0.069600,0.440312,0.937500,4004.812500
456,0.104625,0.104625,0.104625,0.068460,0.380451,0.906250,4027.035156
457,0.103963,0.103963,0.103963,0.068748,0.644311,0.949219,4075.300781
458,0.094698,0.094698,0.094698,0.065988,0.397570,0.902344,3974.164062
459,0.092407,0.092407,0.092407,0.064370,0.365068,0.894531,4037.750000
460,0.107497,0.107497,0.107497,0.071649,0.409377,0.906250,3993.949219
461,0.096531,0.096531,0.096531,0.066990,0.373392,0.910156,4040.714844
462,0.098715,0.098715,0.098715,0.069544,0.371714,0.898438,3990.503906
463,0.096091,0.096091,0.096091,0.069813,0.361996,0.859375,3951.128906
464,0.106241,0.106241,0.106241,0.068878,0.392415,0.976562,4082.953125
465,0.096822,0.096822,0.096822,0.070878,0.368188,0.894531,4017.128906
466,0.099143,0.099143,0.099143,0.069593,0.418290,0.933594,4028.777344
467,0.100874,0.100874,0.100874,0.065862,0.387245,0.972656,4085.238281
468,0.098858,0.098858,0.098858,0.068063,0.433059,0.910156,3991.562500
469,0.097319,0.097319,0.097319,0.067584,0.381049,0.894531,3949.023438
470,0.094193,0.094193,0.094193,0.066467,0.450612,0.910156,3998.871094
471,0.098411,0.098411,0.098411,0.067101,0.389210,0.941406,4040.378906
472,0.100889,0.100889,0.100889,0.068514,0.458652,0.929688,4047.296875
473,0.098279,0.098279,0.098279,0.068994,0.376410,0.863281,3942.902344
474,0.104239,0.104239,0.104239,0.072498,0.399340,0.914062,4023.000000
475,0.101941,0.101941,0.101941,0.072028,0.378036,0.960938,4044.503906
476,0.101370,0.101370,0.101370,0.067111,0.363797,0.882812,3979.152344
477,0.101944,0.101944,0.101944,0.071488,0.368109,0.953125,4049.742188
478,0.091546,0.091546,0.091546,0.067929,0.394790,0.894531,4015.746094
479,0.101978,0.101978,0.101978,0.073636,0.383191,0.921875,4034.445312
480,0.097849,0.097849,0.097849,0.069702,0.388159,0.949219,4063.203125
481,0.099460,0.099460,0.099459,0.072132,0.360256,0.925781,4040.179688
482,0.100805,0.100805,0.100805,0.069586,0.360273,0.941406,4043.738281
483,0.101536,0.101536,0.101536,0.070121,0.392812,0.921875,4017.519531
484,0.094320,0.094320,0.094320,0.067809,0.357283,0.917969,4022.996094
485,0.100317,0.100317,0.100317,0.068802,0.370755,0.878906,4003.050781
486,0.099651,0.099651,0.099651,0.068429,0.450694,0.906250,3996.625000
487,0.099743,0.099743,0.099743,0.064897,0.378712,0.921875,4013.800781
488,0.096296,0.096296,0.096296,0.070914,0.379371,0.828125,3909.992188
489,0.102809,0.102809,0.102809,0.067351,0.458055,0.917969,3991.464844
490,0.102009,0.102009,0.102009,0.068524,0.409485,0.949219,4007.191406
491,0.100363,0.100363,0.100363,0.073296,0.397696,0.910156,3992.230469
492,0.097375,0.097375,0.097375,0.069416,0.357107,0.929688,4027.996094
493,0.095088,0.095088,0.095088,0.069653,0.364656,0.910156,3996.207031
494,0.098860,0.098860,0.098860,0.069809,0.404104,0.843750,3918.144531
495,0.098930,0.098930,0.098930,0.068907,0.406681,0.851562,3925.402344
496,0.087924,0.087924,0.087924,0.067297,0.364869,0.898438,4019.894531
497,0.093253,0.093253,0.093253,0.067091,0.396088,0.847656,3885.757812
498,0.101486,0.101486,0.101486,0.069235,0.384599,0.843750,3916.093750
499,0.097457,0.097457,0.097457,0.065585,0.394909,0.945312,4020.500000
500,0.098562,0.098562,0.098562,0.065817,0.382949,0.878906,3991.070312
501,0.100018,0.100018,0.100018,0.068935,0.366870,0.933594,4044.121094
502,0.104972,0.104972,0.104972,0.071621,0.401861,0.933594,4041.121094
503,0.103252,0.103252,0.103252,0.067260,0.709038,0.906250,4018.414062
504,0.101287,0.101287,0.101287,0.070101,0.382499,0.933594,4039.003906
505,0.103709,0.103709,0.103709,0.069669,0.445381,0.890625,3973.578125
506,0.097354,0.097354,0.097354,0.068991,0.369324,0.945312,4057.042969
507,0.094966,0.094966,0.094966,0.066708,0.590967,0.914062,4014.734375
508,0.102007,0.102007,0.102007,0.070606,0.382303,0.914062,4026.851562
509,0.105004,0.105004,0.105004,0.070012,0.399452,0.945312,4050.800781
510,0.099379,0.099379,0.099379,0.072093,0.357356,0.902344,4026.796875
511,0.104643,0.104643,0.104643,0.073790,0.385584,0.894531,4015.023438
512,0.090764,0.090764,0.090764,0.066497,0.359805,0.917969,4033.152344
513,0.107565,0.107565,0.107565,0.072619,0.402974,0.949219,4026.375000
514,0.099770,0.099770,0.099770,0.068311,0.367390,0.902344,4008.738281
515,0.105566,0.105566,0.105566,0.072429,0.376217,0.914062,4027.460938
516,0.101837,0.101837,0.101837,0.072479,0.402576,0.839844,3907.722656
517,0.094705,0.094705,0.094705,0.068616,0.375045,0.871094,3957.707031
518,0.110121,0.110121,0.110121,0.070620,0.435276,0.925781,4020.464844
519,0.095622,0.095622,0.095622,0.070070,0.381571,0.949219,4060.074219
520,0.096860,0.096860,0.096860,0.071073,0.381548,0.933594,4045.562500
521,0.095232,0.095232,0.095232,0.068781,0.382295,0.933594,4060.796875
522,0.099106,0.099106,0.099106,0.067768,0.511780,0.902344,4003.230469
523,0.099455,0.099455,0.099455,0.071433,0.367897,0.964844,4077.515625
524,0.103239,0.103239,0.103239,0.072302,0.394493,0.894531,3960.246094
525,0.093753,0.093753,0.093753,0.068716,0.360692,0.890625,3979.082031
526,0.100213,0.100213,0.100213,0.070617,0.396734,0.925781,4042.398438
527,0.098333,0.098333,0.098333,0.069757,0.365876,0.980469,4082.062500
528,0.095903,0.095903,0.095903,0.070010,0.423962,0.914062,4028.355469
529,0.095090,0.095090,0.095090,0.070054,0.362916,0.859375,3923.257812
530,0.101129,0.101129,0.101129,0.072738,0.388042,0.894531,4011.156250
531,0.093341,0.093341,0.093341,0.068457,0.359532,0.953125,4049.425781
532,0.095537,0.095537,0.095537,0.068091,0.355360,0.917969,4020.714844
533,0.098093,0.098093,0.098093,0.069595,0.406055,0.886719,3966.125000
534,0.098811,0.098811,0.098811,0.069075,0.385062,0.906250,3986.230469
535,0.099400,0.099400,0.099400,0.069703,0.387719,0.910156,4026.773438
536,0.101830,0.101830,0.101830,0.069069,0.385771,0.886719,4000.105469
537,0.095922,0.095922,0.095922,0.069028,0.381972,0.878906,3984.546875
538,0.097594,0.097594,0.097594,0.070014,0.404630,0.921875,4029.296875
539,0.097084,0.097084,0.097084,0.068203,0.366990,0.910156,4009.179688
540,0.095817,0.095817,0.095817,0.067433,0.399022,0.894531,4004.082031
541,0.093510,0.093510,0.093510,0.068131,0.371940,0.941406,4029.945312
542,0.100009,0.100009,0.100009,0.068982,0.382990,0.933594,4031.800781
543,0.101705,0.101705,0.101705,0.067709,0.390409,0.917969,3997.484375
544,0.100103,0.100103,0.100103,0.069630,0.395338,0.906250,3972.371094
545,0.095332,0.095332,0.095332,0.069982,0.359280,0.933594,4031.296875
546,0.098074,0.098074,0.098074,0.069968,0.377100,0.929688,4051.113281
547,0.097903,0.097903,0.097903,0.072358,0.390156,0.914062,3993.464844
548,0.093666,0.093666,0.093666,0.071362,0.416896,0.886719,3925.820312
549,0.096775,0.096775,0.096775,0.068519,0.384443,0.964844,4079.761719
550,0.107470,0.107470,0.107470,0.074262,0.365816,0.972656,4065.136719
551,0.091875,0.091875,0.091875,0.068145,0.375707,0.906250,4021.464844
552,0.105679,0.105679,0.105679,0.074770,0.417466,0.960938,4027.003906
553,0.098616,0.098616,0.098616,0.069969,0.387478,0.968750,4045.218750
554,0.085242,0.085242,0.085242,0.067776,0.349392,0.839844,3894.789062
555,0.104357,0.104357,0.104357,0.072979,0.356498,0.937500,4053.648438
556,0.102441,0.102441,0.102441,0.072016,0.387977,0.949219,4054.410156
557,0.101725,0.101725,0.101725,0.070933,0.388143,0.851562,3943.234375
558,0.091203,0.091203,0.091203,0.068150,0.373394,0.925781,3986.421875
559,0.091890,0.091890,0.091890,0.065206,0.355906,0.960938,4078.773438
560,0.101341,0.101341,0.101341,0.075283,0.407205,0.906250,4005.707031
561,0.101456,0.101456,0.101456,0.070149,0.369050,0.933594,4049.261719
562,0.100654,0.100654,0.100654,0.069757,0.366671,0.953125,4040.304688
563,0.096752,0.096752,0.096752,0.072537,0.363126,0.949219,4066.632812
564,0.093961,0.093961,0.093961,0.069302,0.363811,0.894531,3980.789062
565,0.098191,0.098191,0.098191,0.074297,0.548479,0.878906,3960.757812
566,0.095164,0.095164,0.095164,0.072489,0.394281,0.851562,3944.980469
567,0.092529,0.092529,0.092529,0.066474,0.388167,0.917969,3975.957031
568,0.093441,0.093441,0.093441,0.067907,0.542330,0.910156,4000.097656
569,0.090621,0.090621,0.090621,0.066907,0.377330,0.910156,4028.144531
570,0.103272,0.103272,0.103272,0.074984,0.436521,0.925781,4026.675781
571,0.098731,0.098731,0.098731,0.073023,0.394480,0.878906,3991.617188
572,0.094588,0.094588,0.094588,0.066288,0.360844,0.945312,4054.832031
573,0.096142,0.096142,0.096142,0.072945,0.393544,0.910156,4040.640625
574,0.095793,0.095793,0.095793,0.070251,0.375857,0.906250,4034.078125
575,0.100207,0.100207,0.100207,0.071046,0.389392,0.902344,4017.351562
576,0.101427,0.101427,0.101427,0.075202,0.390502,0.953125,4044.726562
577,0.098470,0.098470,0.098470,0.072791,0.418404,0.910156,4056.027344
578,0.094225,0.094225,0.094225,0.070403,0.350405,0.941406,4055.183594
579,0.100192,0.100192,0.100192,0.072252,0.362525,0.925781,4042.871094
580,0.097504,0.097504,0.097505,0.070018,0.421758,0.964844,4054.023438
581,0.102291,0.102291,0.102291,0.071991,0.369503,0.894531,3998.453125
582,0.098966,0.098966,0.098966,0.071015,0.407095,0.902344,4025.226562
583,0.094502,0.094502,0.094502,0.068005,0.363947,0.882812,3951.589844
584,0.098714,0.098714,0.098714,0.069759,0.346848,0.937500,4034.546875
585,0.095266,0.095266,0.095266,0.070649,1.089362,0.917969,4044.414062
586,0.105087,0.105087,0.105087,0.074795,0.408303,0.949219,4072.753906
587,0.093399,0.093399,0.093399,0.068962,0.378158,0.933594,4013.960938
588,0.096709,0.096709,0.096709,0.073787,0.816188,0.925781,3990.304688
589,0.095063,0.095063,0.095063,0.069958,0.381099,0.859375,3967.703125
590,0.095755,0.095755,0.095755,0.071816,0.353771,0.871094,3984.214844
591,0.094576,0.094576,0.094576,0.071134,0.374264,0.925781,4053.421875
592,0.093513,0.093513,0.093513,0.068683,0.361947,0.878906,3947.054688
593,0.102540,0.102540,0.102540,0.073502,0.374890,0.886719,3962.433594
594,0.097420,0.097420,0.097420,0.069825,0.372775,0.914062,4016.847656
595,0.092472,0.092472,0.092472,0.066378,0.348639,0.953125,4066.253906
596,0.095158,0.095158,0.095158,0.068711,0.354901,0.906250,4000.742188
597,0.099723,0.099723,0.099723,0.070139,0.387989,0.902344,3972.496094
598,0.094126,0.094126,0.094126,0.069835,0.346936,0.964844,4060.671875
599,0.093417,0.093417,0.093417,0.070857,0.367094,0.921875,4013.667969
